Date/Time, Accel, Hammer
0.383416, 10.120377, 10.120377
0.385423, 10.120377, 10.120377
0.387431, 10.120377, 10.120377
0.389438, 10.120377, 10.120377
0.391445, 10.120377, 10.120377
0.393453, 10.120377, 10.120377
0.395460, 10.120377, 10.120377
0.397468, 10.120377, 10.120377
0.399475, 10.120377, 10.120377
0.401482, 10.120377, 10.120377
0.403490, 10.120377, 10.120377
0.405497, 10.120377, 10.120377
0.407505, 10.120377, 10.120377
0.409512, 10.120377, 10.120377
0.411519, 10.120377, 10.120377
0.413527, 10.120377, 10.120377
0.415534, 10.120377, 10.120377
0.417542, 10.120377, 10.120377
0.419549, 10.120377, 10.120377
0.421557, 10.120377, 10.120377
0.423564, 10.120377, 10.120377
0.425571, 10.120377, 10.120377
0.427579, 10.120377, 10.120377
0.429586, 10.120377, 10.120377
0.431594, 10.120377, 10.120377
0.433601, 10.120377, 10.120377
0.435608, 10.120377, 10.120377
0.437616, 10.120377, 10.120377
0.439623, 10.120377, 10.120377
0.441631, 10.120377, 10.120377
0.443638, 10.120377, 10.120377
0.445645, 10.120377, 10.120377
0.447653, 10.120377, 10.120377
0.449660, 10.120377, 10.120377
0.451668, 10.120377, 10.120377
0.453675, 10.120377, 10.120377
0.455683, 10.120377, 10.120377
0.457690, 10.120377, 10.120377
0.459697, 10.120377, 10.120377
0.461705, 10.120377, 10.120377
0.463712, 10.120377, 10.120377
0.465720, 10.120377, 10.120377
0.467727, 10.120377, 10.120377
0.469734, 10.120377, 10.120377
0.471742, 10.120377, 10.120377
0.473749, 10.120377, 10.120377
0.475757, 10.120377, 10.120377
0.477764, 10.120377, 10.120377
0.479771, 10.120377, 10.120377
0.481779, 10.120377, 10.120377
0.483786, 10.120377, 10.120377
0.485794, 10.120377, 10.120377
0.487801, 10.120377, 10.120377
0.489809, 10.120377, 10.120377
0.491816, 10.120377, 10.120377
0.493823, 10.120377, 10.120377
0.495831, 10.120377, 10.120377
0.497838, 10.120377, 10.120377
0.499846, 10.120377, 10.120377
0.501853, 10.120377, 10.120377
0.503860, 10.120377, 10.120377
0.505868, 10.120377, 10.120377
0.507875, 10.120377, 10.120377
0.509883, 10.120377, 10.120377
0.511890, 10.120377, 10.120377
0.513897, 10.120377, 10.120377
0.515905, 10.120377, 10.120377
0.517912, 10.120377, 10.120377
0.519920, 10.120377, 10.120377
0.521927, 10.120377, 10.120377
0.523935, 10.120377, 10.120377
0.525942, 10.120377, 10.120377
0.527949, 10.120377, 10.120377
0.529957, 10.120377, 10.120377
0.531964, 10.120377, 10.120377
0.533972, 10.120377, 10.120377
0.535979, 10.120377, 10.120377
0.537986, 10.120377, 10.120377
0.539994, 10.120377, 10.120377
0.542001, 10.120377, 10.120377
0.544009, 10.120377, 10.120377
0.546016, 10.120377, 10.120377
0.548024, 10.120377, 10.120377
0.550031, 10.120377, 10.120377
0.552038, 10.120377, 10.120377
0.554046, 10.120377, 10.120377
0.556053, 10.120377, 10.120377
0.558061, 10.120377, 10.120377
0.560068, 10.120377, 10.120377
0.562075, 10.120377, 10.120377
0.564083, 10.120377, 10.120377
0.566090, 10.120377, 10.120377
0.568098, 10.120377, 10.120377
0.570105, 10.120377, 10.120377
0.572112, 10.120377, 10.120377
0.574120, 10.120377, 10.120377
0.576127, 10.120377, 10.120377
0.578135, 10.120377, 10.120377
0.580142, 10.120377, 10.120377
0.582150, 10.120377, 10.120377
0.584157, 10.120377, 10.120377
0.586164, 10.120377, 10.120377
0.588172, 10.120377, 10.120377
0.590179, 10.120377, 10.120377
0.592187, 10.120377, 10.120377
0.594194, 10.120377, 10.120377
0.596201, 10.120377, 10.120377
0.598209, 10.120377, 10.120377
0.600216, 10.120377, 10.120377
0.602224, 10.120377, 10.120377
0.604231, 10.120377, 10.120377
0.606238, 10.120377, 10.120377
0.608246, 10.120377, 10.120377
0.610253, 10.120377, 10.120377
0.612261, 10.120377, 10.120377
0.614268, 10.120377, 10.120377
0.616276, 10.120377, 10.120377
0.618283, 10.120377, 10.120377
0.620290, 10.120377, 10.120377
0.622298, 10.120377, 10.120377
0.624305, 10.120377, 10.120377
0.626313, 10.120377, 10.120377
0.628320, 10.120377, 10.120377
0.630327, 10.120377, 10.120377
0.632335, 10.120377, 10.120377
0.634342, 10.120377, 10.120377
0.636350, 10.120377, 10.120377
0.638357, 10.120377, 10.120377
0.640364, 10.120377, 10.120377
0.642372, 10.120377, 10.120377
0.644379, 10.120377, 10.120377
0.646387, 10.120377, 10.120377
0.648394, 10.120377, 10.120377
0.650402, 10.120377, 10.120377
0.652409, 10.120377, 10.120377
0.654416, 10.120377, 10.120377
0.656424, 10.120377, 10.120377
0.658431, 10.120377, 10.120377
0.660439, 10.120377, 10.120377
0.662446, 10.120377, 10.120377
0.664453, 10.120377, 10.120377
0.666461, 10.120377, 10.120377
0.668468, 10.120377, 10.120377
0.670476, 10.120377, 10.120377
0.672483, 10.120377, 10.120377
0.674490, 10.120377, 10.120377
0.676498, 10.120377, 10.120377
0.678505, 10.120377, 10.120377
0.680513, 10.120377, 10.120377
0.682520, 10.120377, 10.120377
0.684528, 10.120377, 10.120377
0.686535, 10.120377, 10.120377
0.688542, 10.120377, 10.120377
0.690550, 10.120377, 10.120377
0.692557, 10.120377, 10.120377
0.694565, 10.120377, 10.120377
0.696572, 10.120377, 10.120377
0.698579, 10.120377, 10.120377
0.700587, 10.120377, 10.120377
0.702594, 10.120377, 10.120377
0.704602, 10.120377, 10.120377
0.706609, 10.120377, 10.120377
0.708616, 10.120377, 10.120377
0.710624, 10.120377, 10.120377
0.712631, 10.120377, 10.120377
0.714639, 10.120377, 10.120377
0.716646, 10.120377, 10.120377
0.718654, 10.120377, 10.120377
0.720661, 10.120377, 10.120377
0.722668, 10.120377, 10.120377
0.724676, 10.120377, 10.120377
0.726683, 10.120377, 10.120377
0.728691, 10.120377, 10.120377
0.730698, 10.120377, 10.120377
0.732705, 10.120377, 10.120377
0.734713, 10.120377, 10.120377
0.736720, 10.120377, 10.120377
0.738728, 10.120377, 10.120377
0.740735, 10.120377, 10.120377
0.742742, 10.120377, 10.120377
0.744750, 10.120377, 10.120377
0.746757, 10.120377, 10.120377
0.748765, 10.120377, 10.120377
0.750772, 10.120377, 10.120377
0.752780, 10.120377, 10.120377
0.754787, 10.120377, 10.120377
0.756794, 10.120377, 10.120377
0.758802, 10.120377, 10.120377
0.760809, 10.120377, 10.120377
0.762817, 10.120377, 10.120377
0.764824, 10.120377, 10.120377
0.766831, 10.120377, 10.120377
0.768839, 10.120377, 10.120377
0.770846, 10.120377, 10.120377
0.772854, 10.120377, 10.120377
0.774861, 10.120377, 10.120377
0.776868, 10.120377, 10.120377
0.778876, 10.120377, 10.120377
0.780883, 10.120377, 10.120377
0.782891, 10.120377, 10.120377
0.784898, 10.120377, 10.120377
0.786906, 10.120377, 10.120377
0.788913, 10.120377, 10.120377
0.790920, 10.120377, 10.120377
0.792928, 10.120377, 10.120377
0.794935, 10.120377, 10.120377
0.796943, 10.120377, 10.120377
0.798950, 10.120377, 10.120377
0.800957, 10.120377, 10.120377
0.802965, 10.120377, 10.120377
0.804972, 10.120377, 10.120377
0.806980, 10.120377, 10.120377
0.808987, 10.120377, 10.120377
0.810994, 10.120377, 10.120377
0.813002, 10.120377, 10.120377
0.815009, 10.120377, 10.120377
0.817017, 10.120377, 10.120377
0.819024, 10.120377, 10.120377
0.821032, 10.120377, 10.120377
0.823039, 10.120377, 10.120377
0.825046, 10.120377, 10.120377
0.827054, 10.120377, 10.120377
0.829061, 10.120377, 10.120377
0.831069, 10.120377, 10.120377
0.833076, 10.120377, 10.120377
0.835083, 10.120377, 10.120377
0.837091, 10.120377, 10.120377
0.839098, 10.120377, 10.120377
0.841106, 10.120377, 10.120377
0.843113, 10.120377, 10.120377
0.845120, 10.120377, 10.120377
0.847128, 10.120377, 10.120377
0.849135, 10.120377, 10.120377
0.851143, 10.120377, 10.120377
0.853150, 10.120377, 10.120377
0.855158, 10.120377, 10.120377
0.857165, 10.120377, 10.120377
0.859172, 10.120377, 10.120377
0.861180, 10.120377, 10.120377
0.863187, 10.120377, 10.120377
0.865195, 10.120377, 10.120377
0.867202, 10.120377, 10.120377
0.869209, 10.120377, 10.120377
0.871217, 10.120377, 10.120377
0.873224, 10.120377, 10.120377
0.875232, 10.120377, 10.120377
0.877239, 10.120377, 10.120377
0.879246, 10.120377, 10.120377
0.881254, 10.120377, 10.120377
0.883261, 10.120377, 10.120377
0.885269, 10.120377, 10.120377
0.887276, 10.120377, 10.120377
0.889284, 10.120377, 10.120377
0.891291, 10.120377, 10.120377
0.893298, 10.120377, 10.120377
0.895306, 10.120377, 10.120377
0.897313, 10.120377, 10.120377
0.899321, 10.120377, 10.120377
0.901328, 10.120377, 10.120377
0.903335, 10.120377, 10.120377
0.905343, 10.120377, 10.120377
0.907350, 10.120377, 10.120377
0.909358, 10.120377, 10.120377
0.911365, 10.120377, 10.120377
0.913373, 10.120377, 10.120377
0.915380, 10.120377, 10.120377
0.917387, 10.120377, 10.120377
0.919395, 10.120377, 10.120377
0.921402, 10.120377, 10.120377
0.923410, 10.120377, 10.120377
0.925417, 10.120377, 10.120377
0.927424, 10.120377, 10.120377
0.929432, 10.120377, 10.120377
0.931439, 10.120377, 10.120377
0.933447, 10.120377, 10.120377
0.935454, 10.120377, 10.120377
0.937461, 10.120377, 10.120377
0.939469, 10.120377, 10.120377
0.941476, 10.120377, 10.120377
0.943484, 10.120377, 10.120377
0.945491, 10.120377, 10.120377
0.947499, 10.120377, 10.120377
0.949506, 10.120377, 10.120377
0.951513, 10.120377, 10.120377
0.953521, 10.120377, 10.120377
0.955528, 10.120377, 10.120377
0.957536, 10.120377, 10.120377
0.959543, 10.120377, 10.120377
0.961550, 10.120377, 10.120377
0.963558, 10.120377, 10.120377
0.965565, 10.120377, 10.120377
0.967573, 10.120377, 10.120377
0.969580, 10.120377, 10.120377
0.971587, 10.120377, 10.120377
0.973595, 10.120377, 10.120377
0.975602, 10.120377, 10.120377
0.977610, 10.120377, 10.120377
0.979617, 10.120377, 10.120377
0.981625, 10.120377, 10.120377
0.983632, 10.120377, 10.120377
0.985639, 10.120377, 10.120377
0.987647, 10.120377, 10.120377
0.989654, 10.120377, 10.120377
0.991662, 10.120377, 10.120377
0.993669, 10.120377, 10.120377
0.995676, 10.120377, 10.120377
0.997684, 10.120377, 10.120377
0.999691, 10.120377, 10.120377
1.001699, 10.120377, 10.120377
1.003706, 10.120377, 10.120377
1.005713, 10.120377, 10.120377
1.007721, 10.120377, 10.120377
1.009728, 10.120377, 10.120377
1.011736, 10.120377, 10.120377
1.013743, 10.120377, 10.120377
1.015751, 10.120377, 10.120377
1.017758, 10.120377, 10.120377
1.019765, 10.120377, 10.120377
1.021773, 10.120377, 10.120377
1.023780, 10.120377, 10.120377
1.025788, 10.120377, 10.120377
1.027795, 10.120377, 10.120377
1.029802, 10.120377, 10.120377
1.031810, 10.120377, 10.120377
1.033817, 10.120377, 10.120377
1.035825, 10.120377, 10.120377
1.037832, 10.120377, 10.120377
1.039839, 10.120377, 10.120377
1.041847, 10.120377, 10.120377
1.043854, 10.120377, 10.120377
1.045862, 10.120377, 10.120377
1.047869, 10.120377, 10.120377
1.049877, 10.120377, 10.120377
1.051884, 10.120377, 10.120377
1.053891, 10.120377, 10.120377
1.055899, 10.120377, 10.120377
1.057906, 10.120377, 10.120377
1.059914, 10.120377, 10.120377
1.061921, 10.120377, 10.120377
1.063928, 10.120377, 10.120377
1.065936, 10.120377, 10.120377
1.067943, 10.120377, 10.120377
1.069951, 10.120377, 10.120377
1.071958, 10.120377, 10.120377
1.073965, 10.120377, 10.120377
1.075973, 10.120377, 10.120377
1.077980, 10.120377, 10.120377
1.079988, 10.120377, 10.120377
1.081995, 10.120377, 10.120377
1.084003, 10.120377, 10.120377
1.086010, 10.120377, 10.120377
1.088017, 10.120377, 10.120377
1.090025, 10.120377, 10.120377
1.092032, 10.120377, 10.120377
1.094040, 10.120377, 10.120377
1.096047, 10.120377, 10.120377
1.098054, 10.120377, 10.120377
1.100062, 10.120377, 10.120377
1.102069, 10.120377, 10.120377
1.104077, 10.120377, 10.120377
1.106084, 10.120377, 10.120377
1.108091, 10.120377, 10.120377
1.110099, 10.120377, 10.120377
1.112106, 10.120377, 10.120377
1.114114, 10.120377, 10.120377
1.116121, 10.120377, 10.120377
1.118129, 10.120377, 10.120377
1.120136, 10.120377, 10.120377
1.122143, 10.120377, 10.120377
1.124151, 10.120377, 10.120377
1.126158, 10.120377, 10.120377
1.128166, 10.120377, 10.120377
1.130173, 10.120377, 10.120377
1.132180, 10.120377, 10.120377
1.134188, 10.120377, 10.120377
1.136195, 10.120377, 10.120377
1.138203, 10.120377, 10.120377
1.140210, 10.120377, 10.120377
1.142217, 10.120377, 10.120377
1.144225, 10.120377, 10.120377
1.146232, 10.120377, 10.120377
1.148240, 10.120377, 10.120377
1.150247, 10.120377, 10.120377
1.152255, 10.120377, 10.120377
1.154262, 10.120377, 10.120377
1.156269, 10.120377, 10.120377
1.158277, 10.120377, 10.120377
1.160284, 10.120377, 10.120377
1.162292, 10.120377, 10.120377
1.164299, 10.120377, 10.120377
1.166306, 10.120377, 10.120377
1.168314, 10.120377, 10.120377
1.170321, 10.120377, 10.120377
1.172329, 10.120377, 10.120377
1.174336, 10.120377, 10.120377
1.176343, 10.120377, 10.120377
1.178351, 10.120377, 10.120377
1.180358, 10.120377, 10.120377
1.182366, 10.120377, 10.120377
1.184373, 10.120377, 10.120377
1.186381, 10.120377, 10.120377
1.188388, 10.120377, 10.120377
1.190395, 10.120377, 10.120377
1.192403, 10.120377, 10.120377
1.194410, 10.120377, 10.120377
1.196418, 10.120377, 10.120377
1.198425, 10.120377, 10.120377
1.200432, 10.120377, 10.120377
1.202440, 10.120377, 10.120377
1.204447, 10.120377, 10.120377
1.206455, 10.120377, 10.120377
1.208462, 10.120377, 10.120377
1.210469, 10.120377, 10.120377
1.212477, 10.120377, 10.120377
1.214484, 10.120377, 10.120377
1.216492, 10.120377, 10.120377
1.218499, 10.120377, 10.120377
1.220507, 10.120377, 10.120377
1.222514, 10.120377, 10.120377
1.224521, 10.120377, 10.120377
1.226529, 10.120377, 10.120377
1.228536, 10.120377, 10.120377
1.230544, 10.120377, 10.120377
1.232551, 10.120377, 10.120377
1.234558, 10.120377, 10.120377
1.236566, 10.120377, 10.120377
1.238573, 10.120377, 10.120377
1.240581, 10.120377, 10.120377
1.242588, 10.120377, 10.120377
1.244596, 10.120377, 10.120377
1.246603, 10.120377, 10.120377
1.248610, 10.120377, 10.120377
1.250618, 10.120377, 10.120377
1.252625, 10.120377, 10.120377
1.254633, 10.120377, 10.120377
1.256640, 10.120377, 10.120377
1.258647, 10.120377, 10.120377
1.260655, 10.120377, 10.120377
1.262662, 10.120377, 10.120377
1.264670, 10.120377, 10.120377
1.266677, 10.120377, 10.120377
1.268684, 10.120377, 10.120377
1.270692, 10.120377, 10.120377
1.272699, 10.120377, 10.120377
1.274707, 10.120377, 10.120377
1.276714, 10.120377, 10.120377
1.278722, 10.120377, 10.120377
1.280729, 10.120377, 10.120377
1.282736, 10.120377, 10.120377
1.284744, 10.120377, 10.120377
1.286751, 10.120377, 10.120377
1.288759, 10.120377, 10.120377
1.290766, 10.120377, 10.120377
1.292773, 10.120377, 10.120377
1.294781, 10.120377, 10.120377
1.296788, 10.120377, 10.120377
1.298796, 10.120377, 10.120377
1.300803, 10.120377, 10.120377
1.302810, 10.120377, 10.120377
1.304818, 10.120377, 10.120377
1.306825, 10.120377, 10.120377
1.308833, 10.120377, 10.120377
1.310840, 10.120377, 10.120377
1.312848, 10.120377, 10.120377
1.314855, 10.120377, 10.120377
1.316862, 10.120377, 10.120377
1.318870, 10.120377, 10.120377
1.320877, 10.120377, 10.120377
1.322885, 10.120377, 10.120377
1.324892, 10.120377, 10.120377
1.326899, 10.120377, 10.120377
1.328907, 10.120377, 10.120377
1.330914, 10.120377, 10.120377
1.332922, 10.120377, 10.120377
1.334929, 10.120377, 10.120377
1.336936, 10.120377, 10.120377
1.338944, 10.120377, 10.120377
1.340951, 10.120377, 10.120377
1.342959, 10.120377, 10.120377
1.344966, 10.120377, 10.120377
1.346974, 10.120377, 10.120377
1.348981, 10.120377, 10.120377
1.350988, 10.120377, 10.120377
1.352996, 10.120377, 10.120377
1.355003, 10.120377, 10.120377
1.357011, 10.120377, 10.120377
1.359018, 10.120377, 10.120377
1.361025, 10.120377, 10.120377
1.363033, 10.120377, 10.120377
1.365040, 10.120377, 10.120377
1.367048, 10.120377, 10.120377
1.369055, 10.120377, 10.120377
1.371062, 10.120377, 10.120377
1.373070, 10.120377, 10.120377
1.375077, 10.120377, 10.120377
1.377085, 10.120377, 10.120377
1.379092, 10.120377, 10.120377
1.381100, 10.120377, 10.120377
1.383107, 10.120377, 10.120377
1.385114, 10.120377, 10.120377
1.387122, 10.120377, 10.120377
1.389129, 10.120377, 10.120377
1.391137, 10.120377, 10.120377
1.393144, 10.120377, 10.120377
1.395151, 10.120377, 10.120377
1.397159, 10.120377, 10.120377
1.399166, 10.120377, 10.120377
1.401174, 10.120377, 10.120377
1.403181, 10.120377, 10.120377
1.405188, 10.120377, 10.120377
1.407196, 10.120377, 10.120377
1.409203, 10.120377, 10.120377
1.411211, 10.120377, 10.120377
1.413218, 10.120377, 10.120377
1.415226, 10.120377, 10.120377
1.417233, 10.120377, 10.120377
1.419240, 10.120377, 10.120377
1.421248, 10.120377, 10.120377
1.423255, 10.120377, 10.120377
1.425263, 10.120377, 10.120377
1.427270, 10.120377, 10.120377
1.429277, 10.120377, 10.120377
1.431285, 10.120377, 10.120377
1.433292, 10.120377, 10.120377
1.435300, 10.120377, 10.120377
1.437307, 10.120377, 10.120377
1.439314, 10.120377, 10.120377
1.441322, 10.120377, 10.120377
1.443329, 10.120377, 10.120377
1.445337, 10.120377, 10.120377
1.447344, 10.120377, 10.120377
1.449352, 10.120377, 10.120377
1.451359, 10.120377, 10.120377
1.453366, 10.120377, 10.120377
1.455374, 10.120377, 10.120377
1.457381, 10.120377, 10.120377
1.459389, 10.120377, 10.120377
1.461396, 10.120377, 10.120377
1.463403, 10.120377, 10.120377
1.465411, 10.120377, 10.120377
1.467418, 10.120377, 10.120377
1.469426, 10.120377, 10.120377
1.471433, 10.120377, 10.120377
1.473440, 10.120377, 10.120377
1.475448, 10.120377, 10.120377
1.477455, 10.120377, 10.120377
1.479463, 10.120377, 10.120377
1.481470, 10.120377, 10.120377
1.483478, 10.120377, 10.120377
1.485485, 10.120377, 10.120377
1.487492, 10.120377, 10.120377
1.489500, 10.120377, 10.120377
1.491507, 10.120377, 10.120377
1.493515, 10.120377, 10.120377
1.495522, 10.120377, 10.120377
1.497529, 10.120377, 10.120377
1.499537, 10.120377, 10.120377
1.501544, 10.120377, 10.120377
1.503552, 10.120377, 10.120377
1.505559, 10.120377, 10.120377
1.507566, 10.120377, 10.120377
1.509574, 10.120377, 10.120377
1.511581, 10.120377, 10.120377
1.513589, 10.120377, 10.120377
1.515596, 10.120377, 10.120377
1.517604, 10.120377, 10.120377
1.519611, 10.120377, 10.120377
1.521618, 10.120377, 10.120377
1.523626, 10.120377, 10.120377
1.525633, 10.120377, 10.120377
1.527641, 10.120377, 10.120377
1.529648, 10.120377, 10.120377
1.531655, 10.120377, 10.120377
1.533663, 10.120377, 10.120377
1.535670, 10.120377, 10.120377
1.537678, 10.120377, 10.120377
1.539685, 10.120377, 10.120377
1.541692, 10.120377, 10.120377
1.543700, 10.120377, 10.120377
1.545707, 10.120377, 10.120377
1.547715, 10.120377, 10.120377
1.549722, 10.120377, 10.120377
1.551730, 10.120377, 10.120377
1.553737, 10.120377, 10.120377
1.555744, 10.120377, 10.120377
1.557752, 10.120377, 10.120377
1.559759, 10.120377, 10.120377
1.561767, 10.120377, 10.120377
1.563774, 10.120377, 10.120377
1.565781, 10.120377, 10.120377
1.567789, 10.120377, 10.120377
1.569796, 10.120377, 10.120377
1.571804, 10.120377, 10.120377
1.573811, 10.120377, 10.120377
1.575818, 10.120377, 10.120377
1.577826, 10.120377, 10.120377
1.579833, 10.120377, 10.120377
1.581841, 10.120377, 10.120377
1.583848, 10.120377, 10.120377
1.585856, 10.120377, 10.120377
1.587863, 10.120377, 10.120377
1.589870, 10.120377, 10.120377
1.591878, 10.120377, 10.120377
1.593885, 10.120377, 10.120377
1.595893, 10.120377, 10.120377
1.597900, 10.120377, 10.120377
1.599907, 10.120377, 10.120377
1.601915, 10.120377, 10.120377
1.603922, 10.120377, 10.120377
1.605930, 10.120377, 10.120377
1.607937, 10.120377, 10.120377
1.609945, 10.120377, 10.120377
1.611952, 10.120377, 10.120377
1.613959, 10.120377, 10.120377
1.615967, 10.120377, 10.120377
1.617974, 10.120377, 10.120377
1.619982, 10.120377, 10.120377
1.621989, 10.120377, 10.120377
1.623996, 10.120377, 10.120377
1.626004, 10.120377, 10.120377
1.628011, 10.120377, 10.120377
1.630019, 10.120377, 10.120377
1.632026, 10.120377, 10.120377
1.634033, 10.120377, 10.120377
1.636041, 10.120377, 10.120377
1.638048, 10.120377, 10.120377
1.640056, 10.120377, 10.120377
1.642063, 10.120377, 10.120377
1.644071, 10.120377, 10.120377
1.646078, 10.120377, 10.120377
