Date/Time, Accel, Hammer
0.118456, 10.120377, 10.120377
0.120464, 10.120377, 10.120377
0.122472, 10.120377, 10.120377
0.124479, 10.120377, 10.120377
0.126487, 10.120377, 10.120377
0.128495, 10.120377, 10.120377
0.130503, 10.120377, 10.120377
0.132510, 10.120377, 10.120377
0.134518, 10.120377, 10.120377
0.136526, 10.120377, 10.120377
0.138534, 10.120377, 10.120377
0.140541, 10.120377, 10.120377
0.142549, 10.120377, 10.120377
0.144557, 10.120377, 10.120377
0.146565, 10.120377, 10.120377
0.148572, 10.120377, 10.120377
0.150580, 10.120377, 10.120377
0.152588, 10.120377, 10.120377
0.154595, 10.120377, 10.120377
0.156603, 10.120377, 10.120377
0.158611, 10.120377, 10.120377
0.160619, 10.120377, 10.120377
0.162626, 10.120377, 10.120377
0.164634, 10.120377, 10.120377
0.166642, 10.120377, 10.120377
0.168650, 10.120377, 10.120377
0.170657, 10.120377, 10.120377
0.172665, 10.120377, 10.120377
0.174673, 10.120377, 10.120377
0.176681, 10.120377, 10.120377
0.178688, 10.120377, 10.120377
0.180696, 10.120377, 10.120377
0.182704, 10.120377, 10.120377
0.184711, 10.120377, 10.120377
0.186719, 10.120377, 10.120377
0.188727, 10.120377, 10.120377
0.190735, 10.120377, 10.120377
0.192742, 10.120377, 10.120377
0.194750, 10.120377, 10.120377
0.196758, 10.120377, 10.120377
0.198766, 10.120377, 10.120377
0.200773, 10.120377, 10.120377
0.202781, 10.120377, 10.120377
0.204789, 10.120377, 10.120377
0.206797, 10.120377, 10.120377
0.208804, 10.120377, 10.120377
0.210812, 10.120377, 10.120377
0.212820, 10.120377, 10.120377
0.214827, 10.120377, 10.120377
0.216835, 10.120377, 10.120377
0.218843, 10.120377, 10.120377
0.220851, 10.120377, 10.120377
0.222858, 10.120377, 10.120377
0.224866, 10.120377, 10.120377
0.226874, 10.120377, 10.120377
0.228882, 10.120377, 10.120377
0.230889, 10.120377, 10.120377
0.232897, 10.120377, 10.120377
0.234905, 10.120377, 10.120377
0.236913, 10.120377, 10.120377
0.238920, 10.120377, 10.120377
0.240928, 10.120377, 10.120377
0.242936, 10.120377, 10.120377
0.244943, 10.120377, 10.120377
0.246951, 10.120377, 10.120377
0.248959, 10.120377, 10.120377
0.250967, 10.120377, 10.120377
0.252974, 10.120377, 10.120377
0.254982, 10.120377, 10.120377
0.256990, 10.120377, 10.120377
0.258998, 10.120377, 10.120377
0.261005, 10.120377, 10.120377
0.263013, 10.120377, 10.120377
0.265021, 10.120377, 10.120377
0.267029, 10.120377, 10.120377
0.269036, 10.120377, 10.120377
0.271044, 10.120377, 10.120377
0.273052, 10.120377, 10.120377
0.275059, 10.120377, 10.120377
0.277067, 10.120377, 10.120377
0.279075, 10.120377, 10.120377
0.281083, 10.120377, 10.120377
0.283090, 10.120377, 10.120377
0.285098, 10.120377, 10.120377
0.287106, 10.120377, 10.120377
0.289114, 10.120377, 10.120377
0.291121, 10.120377, 10.120377
0.293129, 10.120377, 10.120377
0.295137, 10.120377, 10.120377
0.297145, 10.120377, 10.120377
0.299152, 10.120377, 10.120377
0.301160, 10.120377, 10.120377
0.303168, 10.120377, 10.120377
0.305175, 10.120377, 10.120377
0.307183, 10.120377, 10.120377
0.309191, 10.120377, 10.120377
0.311199, 10.120377, 10.120377
0.313206, 10.120377, 10.120377
0.315214, 10.120377, 10.120377
0.317222, 10.120377, 10.120377
0.319230, 10.120377, 10.120377
0.321237, 10.120377, 10.120377
0.323245, 10.120377, 10.120377
0.325253, 10.120377, 10.120377
0.327261, 10.120377, 10.120377
0.329268, 10.120377, 10.120377
0.331276, 10.120377, 10.120377
0.333284, 10.120377, 10.120377
0.335291, 10.120377, 10.120377
0.337299, 10.120377, 10.120377
0.339307, 10.120377, 10.120377
0.341315, 10.120377, 10.120377
0.343322, 10.120377, 10.120377
0.345330, 10.120377, 10.120377
0.347338, 10.120377, 10.120377
0.349346, 10.120377, 10.120377
0.351353, 10.120377, 10.120377
0.353361, 10.120377, 10.120377
0.355369, 10.120377, 10.120377
0.357377, 10.120377, 10.120377
0.359384, 10.120377, 10.120377
0.361392, 10.120377, 10.120377
0.363400, 10.120377, 10.120377
0.365407, 10.120377, 10.120377
0.367415, 10.120377, 10.120377
0.369423, 10.120377, 10.120377
0.371431, 10.120377, 10.120377
0.373438, 10.120377, 10.120377
0.375446, 10.120377, 10.120377
0.377454, 10.120377, 10.120377
0.379462, 10.120377, 10.120377
0.381469, 10.120377, 10.120377
0.383477, 10.120377, 10.120377
0.385485, 10.120377, 10.120377
0.387493, 10.120377, 10.120377
0.389500, 10.120377, 10.120377
0.391508, 10.120377, 10.120377
0.393516, 10.120377, 10.120377
0.395523, 10.120377, 10.120377
0.397531, 10.120377, 10.120377
0.399539, 10.120377, 10.120377
0.401547, 10.120377, 10.120377
0.403554, 10.120377, 10.120377
0.405562, 10.120377, 10.120377
0.407570, 10.120377, 10.120377
0.409578, 10.120377, 10.120377
0.411585, 10.120377, 10.120377
0.413593, 10.120377, 10.120377
0.415601, 10.120377, 10.120377
0.417609, 10.120377, 10.120377
0.419616, 10.120377, 10.120377
0.421624, 10.120377, 10.120377
0.423632, 10.120377, 10.120377
0.425639, 10.120377, 10.120377
0.427647, 10.120377, 10.120377
0.429655, 10.120377, 10.120377
0.431663, 10.120377, 10.120377
0.433670, 10.120377, 10.120377
0.435678, 10.120377, 10.120377
0.437686, 10.120377, 10.120377
0.439694, 10.120377, 10.120377
0.441701, 10.120377, 10.120377
0.443709, 10.120377, 10.120377
0.445717, 10.120377, 10.120377
0.447725, 10.120377, 10.120377
0.449732, 10.120377, 10.120377
0.451740, 10.120377, 10.120377
0.453748, 10.120377, 10.120377
0.455756, 10.120377, 10.120377
0.457763, 10.120377, 10.120377
0.459771, 10.120377, 10.120377
0.461779, 10.120377, 10.120377
0.463786, 10.120377, 10.120377
0.465794, 10.120377, 10.120377
0.467802, 10.120377, 10.120377
0.469810, 10.120377, 10.120377
0.471817, 10.120377, 10.120377
0.473825, 10.120377, 10.120377
0.475833, 10.120377, 10.120377
0.477841, 10.120377, 10.120377
0.479848, 10.120377, 10.120377
0.481856, 10.120377, 10.120377
0.483864, 10.120377, 10.120377
0.485872, 10.120377, 10.120377
0.487879, 10.120377, 10.120377
0.489887, 10.120377, 10.120377
0.491895, 10.120377, 10.120377
0.493902, 10.120377, 10.120377
0.495910, 10.120377, 10.120377
0.497918, 10.120377, 10.120377
0.499926, 10.120377, 10.120377
0.501933, 10.120377, 10.120377
0.503941, 10.120377, 10.120377
0.505949, 10.120377, 10.120377
0.507957, 10.120377, 10.120377
0.509964, 10.120377, 10.120377
0.511972, 10.120377, 10.120377
0.513980, 10.120377, 10.120377
0.515988, 10.120377, 10.120377
0.517995, 10.120377, 10.120377
0.520003, 10.120377, 10.120377
0.522011, 10.120377, 10.120377
0.524018, 10.120377, 10.120377
0.526026, 10.120377, 10.120377
0.528034, 10.120377, 10.120377
0.530042, 10.120377, 10.120377
0.532049, 10.120377, 10.120377
0.534057, 10.120377, 10.120377
0.536065, 10.120377, 10.120377
0.538073, 10.120377, 10.120377
0.540080, 10.120377, 10.120377
0.542088, 10.120377, 10.120377
0.544096, 10.120377, 10.120377
0.546104, 10.120377, 10.120377
0.548111, 10.120377, 10.120377
0.550119, 10.120377, 10.120377
0.552127, 10.120377, 10.120377
0.554134, 10.120377, 10.120377
0.556142, 10.120377, 10.120377
0.558150, 10.120377, 10.120377
0.560158, 10.120377, 10.120377
0.562165, 10.120377, 10.120377
0.564173, 10.120377, 10.120377
0.566181, 10.120377, 10.120377
0.568189, 10.120377, 10.120377
0.570196, 10.120377, 10.120377
0.572204, 10.120377, 10.120377
0.574212, 10.120377, 10.120377
0.576220, 10.120377, 10.120377
0.578227, 10.120377, 10.120377
0.580235, 10.120377, 10.120377
0.582243, 10.120377, 10.120377
0.584250, 10.120377, 10.120377
0.586258, 10.120377, 10.120377
0.588266, 10.120377, 10.120377
0.590274, 10.120377, 10.120377
0.592281, 10.120377, 10.120377
0.594289, 10.120377, 10.120377
0.596297, 10.120377, 10.120377
0.598305, 10.120377, 10.120377
0.600312, 10.120377, 10.120377
0.602320, 10.120377, 10.120377
0.604328, 10.120377, 10.120377
0.606336, 10.120377, 10.120377
0.608343, 10.120377, 10.120377
0.610351, 10.120377, 10.120377
0.612359, 10.120377, 10.120377
0.614366, 10.120377, 10.120377
0.616374, 10.120377, 10.120377
0.618382, 10.120377, 10.120377
0.620390, 10.120377, 10.120377
0.622397, 10.120377, 10.120377
0.624405, 10.120377, 10.120377
0.626413, 10.120377, 10.120377
0.628421, 10.120377, 10.120377
0.630428, 10.120377, 10.120377
0.632436, 10.120377, 10.120377
0.634444, 10.120377, 10.120377
0.636452, 10.120377, 10.120377
0.638459, 10.120377, 10.120377
0.640467, 10.120377, 10.120377
0.642475, 10.120377, 10.120377
0.644482, 10.120377, 10.120377
0.646490, 10.120377, 10.120377
0.648498, 10.120377, 10.120377
0.650506, 10.120377, 10.120377
0.652513, 10.120377, 10.120377
0.654521, 10.120377, 10.120377
0.656529, 10.120377, 10.120377
0.658537, 10.120377, 10.120377
0.660544, 10.120377, 10.120377
0.662552, 10.120377, 10.120377
0.664560, 10.120377, 10.120377
0.666568, 10.120377, 10.120377
0.668575, 10.120377, 10.120377
0.670583, 10.120377, 10.120377
0.672591, 10.120377, 10.120377
0.674598, 10.120377, 10.120377
0.676606, 10.120377, 10.120377
0.678614, 10.120377, 10.120377
0.680622, 10.120377, 10.120377
0.682629, 10.120377, 10.120377
0.684637, 10.120377, 10.120377
0.686645, 10.120377, 10.120377
0.688653, 10.120377, 10.120377
0.690660, 10.120377, 10.120377
0.692668, 10.120377, 10.120377
0.694676, 10.120377, 10.120377
0.696684, 10.120377, 10.120377
0.698691, 10.120377, 10.120377
0.700699, 10.120377, 10.120377
0.702707, 10.120377, 10.120377
0.704714, 10.120377, 10.120377
0.706722, 10.120377, 10.120377
0.708730, 10.120377, 10.120377
0.710738, 10.120377, 10.120377
0.712745, 10.120377, 10.120377
0.714753, 10.120377, 10.120377
0.716761, 10.120377, 10.120377
0.718769, 10.120377, 10.120377
0.720776, 10.120377, 10.120377
0.722784, 10.120377, 10.120377
0.724792, 10.120377, 10.120377
0.726800, 10.120377, 10.120377
0.728807, 10.120377, 10.120377
0.730815, 10.120377, 10.120377
0.732823, 10.120377, 10.120377
0.734830, 10.120377, 10.120377
0.736838, 10.120377, 10.120377
0.738846, 10.120377, 10.120377
0.740854, 10.120377, 10.120377
0.742861, 10.120377, 10.120377
0.744869, 10.120377, 10.120377
0.746877, 10.120377, 10.120377
0.748885, 10.120377, 10.120377
0.750892, 10.120377, 10.120377
0.752900, 10.120377, 10.120377
0.754908, 10.120377, 10.120377
0.756916, 10.120377, 10.120377
0.758923, 10.120377, 10.120377
0.760931, 10.120377, 10.120377
0.762939, 10.120377, 10.120377
0.764946, 10.120377, 10.120377
0.766954, 10.120377, 10.120377
0.768962, 10.120377, 10.120377
0.770970, 10.120377, 10.120377
0.772977, 10.120377, 10.120377
0.774985, 10.120377, 10.120377
0.776993, 10.120377, 10.120377
0.779001, 10.120377, 10.120377
0.781008, 10.120377, 10.120377
0.783016, 10.120377, 10.120377
0.785024, 10.120377, 10.120377
0.787032, 10.120377, 10.120377
0.789039, 10.120377, 10.120377
0.791047, 10.120377, 10.120377
0.793055, 10.120377, 10.120377
0.795062, 10.120377, 10.120377
0.797070, 10.120377, 10.120377
0.799078, 10.120377, 10.120377
0.801086, 10.120377, 10.120377
0.803093, 10.120377, 10.120377
0.805101, 10.120377, 10.120377
0.807109, 10.120377, 10.120377
0.809117, 10.120377, 10.120377
0.811124, 10.120377, 10.120377
0.813132, 10.120377, 10.120377
0.815140, 10.120377, 10.120377
0.817148, 10.120377, 10.120377
0.819155, 10.120377, 10.120377
0.821163, 10.120377, 10.120377
0.823171, 10.120377, 10.120377
0.825178, 10.120377, 10.120377
0.827186, 10.120377, 10.120377
0.829194, 10.120377, 10.120377
0.831202, 10.120377, 10.120377
0.833209, 10.120377, 10.120377
0.835217, 10.120377, 10.120377
0.837225, 10.120377, 10.120377
0.839233, 10.120377, 10.120377
0.841240, 10.120377, 10.120377
0.843248, 10.120377, 10.120377
0.845256, 10.120377, 10.120377
0.847264, 10.120377, 10.120377
0.849271, 10.120377, 10.120377
0.851279, 10.120377, 10.120377
0.853287, 10.120377, 10.120377
0.855294, 10.120377, 10.120377
0.857302, 10.120377, 10.120377
0.859310, 10.120377, 10.120377
0.861318, 10.120377, 10.120377
0.863325, 10.120377, 10.120377
0.865333, 10.120377, 10.120377
0.867341, 10.120377, 10.120377
0.869349, 10.120377, 10.120377
0.871356, 10.120377, 10.120377
0.873364, 10.120377, 10.120377
0.875372, 10.120377, 10.120377
0.877380, 10.120377, 10.120377
0.879387, 10.120377, 10.120377
0.881395, 10.120377, 10.120377
0.883403, 10.120377, 10.120377
0.885410, 10.120377, 10.120377
0.887418, 10.120377, 10.120377
0.889426, 10.120377, 10.120377
0.891434, 10.120377, 10.120377
0.893441, 10.120377, 10.120377
0.895449, 10.120377, 10.120377
0.897457, 10.120377, 10.120377
0.899465, 10.120377, 10.120377
0.901472, 10.120377, 10.120377
0.903480, 10.120377, 10.120377
0.905488, 10.120377, 10.120377
0.907496, 10.120377, 10.120377
0.909503, 10.120377, 10.120377
0.911511, 10.120377, 10.120377
0.913519, 10.120377, 10.120377
0.915526, 10.120377, 10.120377
0.917534, 10.120377, 10.120377
0.919542, 10.120377, 10.120377
0.921550, 10.120377, 10.120377
0.923557, 10.120377, 10.120377
0.925565, 10.120377, 10.120377
0.927573, 10.120377, 10.120377
0.929581, 10.120377, 10.120377
0.931588, 10.120377, 10.120377
0.933596, 10.120377, 10.120377
0.935604, 10.120377, 10.120377
0.937612, 10.120377, 10.120377
0.939619, 10.120377, 10.120377
0.941627, 10.120377, 10.120377
0.943635, 10.120377, 10.120377
0.945642, 10.120377, 10.120377
0.947650, 10.120377, 10.120377
0.949658, 10.120377, 10.120377
0.951666, 10.120377, 10.120377
0.953673, 10.120377, 10.120377
0.955681, 10.120377, 10.120377
0.957689, 10.120377, 10.120377
0.959697, 10.120377, 10.120377
0.961704, 10.120377, 10.120377
0.963712, 10.120377, 10.120377
0.965720, 10.120377, 10.120377
0.967728, 10.120377, 10.120377
0.969735, 10.120377, 10.120377
0.971743, 10.120377, 10.120377
0.973751, 10.120377, 10.120377
0.975758, 10.120377, 10.120377
0.977766, 10.120377, 10.120377
0.979774, 10.120377, 10.120377
0.981782, 10.120377, 10.120377
0.983789, 10.120377, 10.120377
0.985797, 10.120377, 10.120377
0.987805, 10.120377, 10.120377
0.989813, 10.120377, 10.120377
0.991820, 10.120377, 10.120377
0.993828, 10.120377, 10.120377
0.995836, 10.120377, 10.120377
0.997844, 10.120377, 10.120377
0.999851, 10.120377, 10.120377
1.001859, 10.120377, 10.120377
1.003867, 10.120377, 10.120377
1.005874, 10.120377, 10.120377
1.007882, 10.120377, 10.120377
1.009890, 10.120377, 10.120377
1.011898, 10.120377, 10.120377
1.013905, 10.120377, 10.120377
1.015913, 10.120377, 10.120377
1.017921, 10.120377, 10.120377
1.019929, 10.120377, 10.120377
1.021936, 10.120377, 10.120377
1.023944, 10.120377, 10.120377
1.025952, 10.120377, 10.120377
1.027960, 10.120377, 10.120377
1.029967, 10.120377, 10.120377
1.031975, 10.120377, 10.120377
1.033983, 10.120377, 10.120377
1.035990, 10.120377, 10.120377
1.037998, 10.120377, 10.120377
1.040006, 10.120377, 10.120377
1.042014, 10.120377, 10.120377
1.044021, 10.120377, 10.120377
1.046029, 10.120377, 10.120377
1.048037, 10.120377, 10.120377
1.050045, 10.120377, 10.120377
1.052052, 10.120377, 10.120377
1.054060, 10.120377, 10.120377
1.056068, 10.120377, 10.120377
1.058076, 10.120377, 10.120377
1.060083, 10.120377, 10.120377
1.062091, 10.120377, 10.120377
1.064099, 10.120377, 10.120377
1.066106, 10.120377, 10.120377
1.068114, 10.120377, 10.120377
1.070122, 10.120377, 10.120377
1.072130, 10.120377, 10.120377
1.074137, 10.120377, 10.120377
1.076145, 10.120377, 10.120377
1.078153, 10.120377, 10.120377
1.080161, 10.120377, 10.120377
1.082168, 10.120377, 10.120377
1.084176, 10.120377, 10.120377
1.086184, 10.120377, 10.120377
1.088192, 10.120377, 10.120377
1.090199, 10.120377, 10.120377
1.092207, 10.120377, 10.120377
1.094215, 10.120377, 10.120377
1.096222, 10.120377, 10.120377
1.098230, 10.120377, 10.120377
1.100238, 10.120377, 10.120377
1.102246, 10.120377, 10.120377
1.104253, 10.120377, 10.120377
1.106261, 10.120377, 10.120377
1.108269, 10.120377, 10.120377
1.110277, 10.120377, 10.120377
1.112284, 10.120377, 10.120377
1.114292, 10.120377, 10.120377
1.116300, 10.120377, 10.120377
1.118308, 10.120377, 10.120377
1.120315, 10.120377, 10.120377
1.122323, 10.120377, 10.120377
1.124331, 10.120377, 10.120377
1.126338, 10.120377, 10.120377
1.128346, 10.120377, 10.120377
1.130354, 10.120377, 10.120377
1.132362, 10.120377, 10.120377
1.134369, 10.120377, 10.120377
1.136377, 10.120377, 10.120377
1.138385, 10.120377, 10.120377
1.140393, 10.120377, 10.120377
1.142400, 10.120377, 10.120377
1.144408, 10.120377, 10.120377
1.146416, 10.120377, 10.120377
1.148424, 10.120377, 10.120377
1.150431, 10.120377, 10.120377
1.152439, 10.120377, 10.120377
1.154447, 10.120377, 10.120377
1.156454, 10.120377, 10.120377
1.158462, 10.120377, 10.120377
1.160470, 10.120377, 10.120377
1.162478, 10.120377, 10.120377
1.164485, 10.120377, 10.120377
1.166493, 10.120377, 10.120377
1.168501, 10.120377, 10.120377
1.170509, 10.120377, 10.120377
1.172516, 10.120377, 10.120377
1.174524, 10.120377, 10.120377
1.176532, 10.120377, 10.120377
1.178540, 10.120377, 10.120377
1.180547, 10.120377, 10.120377
1.182555, 10.120377, 10.120377
1.184563, 10.120377, 10.120377
1.186570, 10.120377, 10.120377
1.188578, 10.120377, 10.120377
1.190586, 10.120377, 10.120377
1.192594, 10.120377, 10.120377
1.194601, 10.120377, 10.120377
1.196609, 10.120377, 10.120377
1.198617, 10.120377, 10.120377
1.200625, 10.120377, 10.120377
1.202632, 10.120377, 10.120377
1.204640, 10.120377, 10.120377
1.206648, 10.120377, 10.120377
1.208656, 10.120377, 10.120377
1.210663, 10.120377, 10.120377
1.212671, 10.120377, 10.120377
1.214679, 10.120377, 10.120377
1.216686, 10.120377, 10.120377
1.218694, 10.120377, 10.120377
1.220702, 10.120377, 10.120377
1.222710, 10.120377, 10.120377
1.224717, 10.120377, 10.120377
1.226725, 10.120377, 10.120377
1.228733, 10.120377, 10.120377
1.230741, 10.120377, 10.120377
1.232748, 10.120377, 10.120377
1.234756, 10.120377, 10.120377
1.236764, 10.120377, 10.120377
1.238772, 10.120377, 10.120377
1.240779, 10.120377, 10.120377
1.242787, 10.120377, 10.120377
1.244795, 10.120377, 10.120377
1.246802, 10.120377, 10.120377
1.248810, 10.120377, 10.120377
1.250818, 10.120377, 10.120377
1.252826, 10.120377, 10.120377
1.254833, 10.120377, 10.120377
1.256841, 10.120377, 10.120377
1.258849, 10.120377, 10.120377
1.260857, 10.120377, 10.120377
1.262864, 10.120377, 10.120377
1.264872, 10.120377, 10.120377
1.266880, 10.120377, 10.120377
1.268888, 10.120377, 10.120377
1.270895, 10.120377, 10.120377
1.272903, 10.120377, 10.120377
1.274911, 10.120377, 10.120377
1.276918, 10.120377, 10.120377
1.278926, 10.120377, 10.120377
1.280934, 10.120377, 10.120377
1.282942, 10.120377, 10.120377
1.284949, 10.120377, 10.120377
1.286957, 10.120377, 10.120377
1.288965, 10.120377, 10.120377
1.290973, 10.120377, 10.120377
1.292980, 10.120377, 10.120377
1.294988, 10.120377, 10.120377
1.296996, 10.120377, 10.120377
1.299004, 10.120377, 10.120377
1.301011, 10.120377, 10.120377
1.303019, 10.120377, 10.120377
1.305027, 10.120377, 10.120377
1.307035, 10.120377, 10.120377
1.309042, 10.120377, 10.120377
1.311050, 10.120377, 10.120377
1.313058, 10.120377, 10.120377
1.315065, 10.120377, 10.120377
1.317073, 10.120377, 10.120377
1.319081, 10.120377, 10.120377
1.321089, 10.120377, 10.120377
1.323096, 10.120377, 10.120377
1.325104, 10.120377, 10.120377
1.327112, 10.120377, 10.120377
1.329120, 10.120377, 10.120377
1.331127, 10.120377, 10.120377
1.333135, 10.120377, 10.120377
1.335143, 10.120377, 10.120377
1.337151, 10.120377, 10.120377
1.339158, 10.120377, 10.120377
1.341166, 10.120377, 10.120377
1.343174, 10.120377, 10.120377
1.345181, 10.120377, 10.120377
1.347189, 10.120377, 10.120377
1.349197, 10.120377, 10.120377
1.351205, 10.120377, 10.120377
1.353212, 10.120377, 10.120377
1.355220, 10.120377, 10.120377
1.357228, 10.120377, 10.120377
1.359236, 10.120377, 10.120377
1.361243, 10.120377, 10.120377
1.363251, 10.120377, 10.120377
1.365259, 10.120377, 10.120377
1.367267, 10.120377, 10.120377
1.369274, 10.120377, 10.120377
1.371282, 10.120377, 10.120377
1.373290, 10.120377, 10.120377
1.375297, 10.120377, 10.120377
1.377305, 10.120377, 10.120377
1.379313, 10.120377, 10.120377
1.381321, 10.120377, 10.120377
1.383328, 10.120377, 10.120377
1.385336, 10.120377, 10.120377
1.387344, 10.120377, 10.120377
1.389352, 10.120377, 10.120377
1.391359, 10.120377, 10.120377
1.393367, 10.120377, 10.120377
1.395375, 10.120377, 10.120377
1.397383, 10.120377, 10.120377
1.399390, 10.120377, 10.120377
1.401398, 10.120377, 10.120377
1.403406, 10.120377, 10.120377
1.405413, 10.120377, 10.120377
1.407421, 10.120377, 10.120377
1.409429, 10.120377, 10.120377
1.411437, 10.120377, 10.120377
1.413444, 10.120377, 10.120377
1.415452, 10.120377, 10.120377
1.417460, 10.120377, 10.120377
1.419468, 10.120377, 10.120377
1.421475, 10.120377, 10.120377
1.423483, 10.120377, 10.120377
1.425491, 10.120377, 10.120377
1.427499, 10.120377, 10.120377
1.429506, 10.120377, 10.120377
1.431514, 10.120377, 10.120377
1.433522, 10.120377, 10.120377
1.435529, 10.120377, 10.120377
1.437537, 10.120377, 10.120377
1.439545, 10.120377, 10.120377
1.441553, 10.120377, 10.120377
1.443560, 10.120377, 10.120377
1.445568, 10.120377, 10.120377
1.447576, 10.120377, 10.120377
1.449584, 10.120377, 10.120377
1.451591, 10.120377, 10.120377
1.453599, 10.120377, 10.120377
1.455607, 10.120377, 10.120377
1.457615, 10.120377, 10.120377
1.459622, 10.120377, 10.120377
1.461630, 10.120377, 10.120377
1.463638, 10.120377, 10.120377
1.465645, 10.120377, 10.120377
1.467653, 10.120377, 10.120377
1.469661, 10.120377, 10.120377
1.471669, 10.120377, 10.120377
1.473676, 10.120377, 10.120377
1.475684, 10.120377, 10.120377
1.477692, 10.120377, 10.120377
1.479700, 10.120377, 10.120377
1.481707, 10.120377, 10.120377
1.483715, 10.120377, 10.120377
1.485723, 10.120377, 10.120377
1.487731, 10.120377, 10.120377
1.489738, 10.120377, 10.120377
1.491746, 10.120377, 10.120377
1.493754, 10.120377, 10.120377
1.495761, 10.120377, 10.120377
1.497769, 10.120377, 10.120377
1.499777, 10.120377, 10.120377
1.501785, 10.120377, 10.120377
1.503792, 10.120377, 10.120377
1.505800, 10.120377, 10.120377
1.507808, 10.120377, 10.120377
1.509816, 10.120377, 10.120377
1.511823, 10.120377, 10.120377
1.513831, 10.120377, 10.120377
1.515839, 10.120377, 10.120377
1.517847, 10.120377, 10.120377
1.519854, 10.120377, 10.120377
1.521862, 10.120377, 10.120377
1.523870, 10.120377, 10.120377
1.525877, 10.120377, 10.120377
1.527885, 10.120377, 10.120377
1.529893, 10.120377, 10.120377
1.531901, 10.120377, 10.120377
1.533908, 10.120377, 10.120377
1.535916, 10.120377, 10.120377
1.537924, 10.120377, 10.120377
1.539932, 10.120377, 10.120377
1.541939, 10.120377, 10.120377
1.543947, 10.120377, 10.120377
1.545955, 10.120377, 10.120377
1.547963, 10.120377, 10.120377
1.549970, 10.120377, 10.120377
1.551978, 10.120377, 10.120377
1.553986, 10.120377, 10.120377
1.555993, 10.120377, 10.120377
1.558001, 10.120377, 10.120377
1.560009, 10.120377, 10.120377
1.562017, 10.120377, 10.120377
1.564024, 10.120377, 10.120377
1.566032, 10.120377, 10.120377
1.568040, 10.120377, 10.120377
1.570048, 10.120377, 10.120377
1.572055, 10.120377, 10.120377
1.574063, 10.120377, 10.120377
1.576071, 10.120377, 10.120377
1.578079, 10.120377, 10.120377
1.580086, 10.120377, 10.120377
1.582094, 10.120377, 10.120377
1.584102, 10.120377, 10.120377
1.586109, 10.120377, 10.120377
1.588117, 10.120377, 10.120377
1.590125, 10.120377, 10.120377
1.592133, 10.120377, 10.120377
1.594140, 10.120377, 10.120377
1.596148, 10.120377, 10.120377
1.598156, 10.120377, 10.120377
1.600164, 10.120377, 10.120377
1.602171, 10.120377, 10.120377
1.604179, 10.120377, 10.120377
1.606187, 10.120377, 10.120377
1.608195, 10.120377, 10.120377
1.610202, 10.120377, 10.120377
1.612210, 10.120377, 10.120377
1.614218, 10.120377, 10.120377
1.616225, 10.120377, 10.120377
1.618233, 10.120377, 10.120377
1.620241, 10.120377, 10.120377
1.622249, 10.120377, 10.120377
1.624256, 10.120377, 10.120377
1.626264, 10.120377, 10.120377
1.628272, 10.120377, 10.120377
1.630280, 10.120377, 10.120377
1.632287, 10.120377, 10.120377
1.634295, 10.120377, 10.120377
1.636303, 10.120377, 10.120377
1.638311, 10.120377, 10.120377
1.640318, 10.120377, 10.120377
1.642326, 10.120377, 10.120377
1.644334, 10.120377, 10.120377
1.646341, 10.120377, 10.120377
